id	description	genome_fraction	observed_region_hits	fold_enrichment	p_value	p_adjust	mean_tss_dist	observed_gene_hits	gene_set_size	fold_enrichment_hyper	p_value_hyper	p_adjust_hyper	sample	genome	ontology	ontology_input
GO:0032816	positive regulation of natural killer cell activation	0.00231050464322357	17	0.550932234682176	0.997506254076832	1	162118	10	20	0.866094863142107	0.82325102110142	0.938993268870876	human_coord_hg38.Human_AdrenalGland.conserved_overlap_mouse_MouseToHuman	hg38	BP	GO:BP
GO:0007167	enzyme-linked receptor protein signaling pathway	0.121426659245211	1517	0.935465212341095	0.997516330219769	1	87111	678	970	1.21074704579453	7.06999843586298e-16	3.36178425625284e-14	human_coord_hg38.Human_AdrenalGland.conserved_overlap_mouse_MouseToHuman	hg38	BP	GO:BP
GO:0090263	positive regulation of canonical Wnt signaling pathway	0.015207102123991	165	0.81244428747722	0.997519685940736	1	80641	83	108	1.33121988223694	2.39406655922464e-05	0.000265506631638935	human_coord_hg38.Human_AdrenalGland.conserved_overlap_mouse_MouseToHuman	hg38	BP	GO:BP
GO:0002689	negative regulation of leukocyte chemotaxis	0.00200772887227421	14	0.522130519032959	0.997540373732215	1	34151	8	21	0.659881800489225	0.978977048737353	1	human_coord_hg38.Human_AdrenalGland.conserved_overlap_mouse_MouseToHuman	hg38	BP	GO:BP
GO:0007494	midgut development	0.00211040960864328	15	0.532207035204707	0.997543820330674	1	104310	9	12	1.29914229471316	0.180162731030285	0.372287014700195	human_coord_hg38.Human_AdrenalGland.conserved_overlap_mouse_MouseToHuman	hg38	BP	GO:BP
GO:1990918	double-strand break repair involved in meiotic recombination	0.00101684432885103	5	0.368189705154666	0.997551898470266	1	31371	4	11	0.62988717319426	0.958562699310691	1	human_coord_hg38.Human_AdrenalGland.conserved_overlap_mouse_MouseToHuman	hg38	BP	GO:BP
GO:0032754	positive regulation of interleukin-5 production	0.00190551381281032	13	0.510842896487215	0.997563765607502	1	251426	6	11	0.94483075979139	0.701212587116396	0.85628171395766	human_coord_hg38.Human_AdrenalGland.conserved_overlap_mouse_MouseToHuman	hg38	BP	GO:BP
GO:0097116	gephyrin clustering involved in postsynaptic density assembly	0.00101821923310541	5	0.367692537574663	0.997584532383547	1	17303	3	5	1.03931383577053	0.642666645735283	0.821473091524536	human_coord_hg38.Human_AdrenalGland.conserved_overlap_mouse_MouseToHuman	hg38	BP	GO:BP
GO:0006858	extracellular transport	0.00522671911764477	48	0.687651165086327	0.997600791211759	1	35667	30	49	1.06052432221483	0.365475222132984	0.57064284916857	human_coord_hg38.Human_AdrenalGland.conserved_overlap_mouse_MouseToHuman	hg38	BP	GO:BP
GO:0021869	forebrain ventricular zone progenitor cell division	0.00169725173122061	11	0.485291329995537	0.997608271832563	1	121463	2	6	0.577396575428072	0.94758350598263	1	human_coord_hg38.Human_AdrenalGland.conserved_overlap_mouse_MouseToHuman	hg38	BP	GO:BP
GO:0060828	regulation of canonical Wnt signaling pathway	0.0371468142274959	436	0.878862680078332	0.997618053060879	1	96279	200	257	1.34800756909277	7.61616163158223e-12	2.5664065907367e-10	human_coord_hg38.Human_AdrenalGland.conserved_overlap_mouse_MouseToHuman	hg38	BP	GO:BP
GO:0002664	regulation of T cell tolerance induction	0.00169886355881271	11	0.48483090105065	0.99763835922682	1	75606	5	13	0.666226817801621	0.953567144332964	1	human_coord_hg38.Human_AdrenalGland.conserved_overlap_mouse_MouseToHuman	hg38	BP	GO:BP
GO:0086014	atrial cardiac muscle cell action potential	0.00348308487736636	29	0.623433374578991	0.997639555578585	1	184706	14	18	1.34725867599883	0.0656536164235404	0.180336746780835	human_coord_hg38.Human_AdrenalGland.conserved_overlap_mouse_MouseToHuman	hg38	BP	GO:BP
GO:0086026	atrial cardiac muscle cell to AV node cell signaling	0.00348308487736636	29	0.623433374578991	0.997639555578585	1	184706	14	18	1.34725867599883	0.0656536164235404	0.180336746780835	human_coord_hg38.Human_AdrenalGland.conserved_overlap_mouse_MouseToHuman	hg38	BP	GO:BP
GO:0086066	atrial cardiac muscle cell to AV node cell communication	0.00348308487736636	29	0.623433374578991	0.997639555578585	1	184706	14	18	1.34725867599883	0.0656536164235404	0.180336746780835	human_coord_hg38.Human_AdrenalGland.conserved_overlap_mouse_MouseToHuman	hg38	BP	GO:BP
GO:0045494	photoreceptor cell maintenance	0.00486969062561454	44	0.676561706527168	0.997650653431105	1	136686	20	44	0.787358966492825	0.963539102896669	1	human_coord_hg38.Human_AdrenalGland.conserved_overlap_mouse_MouseToHuman	hg38	BP	GO:BP
GO:0002063	chondrocyte development	0.00770534605910489	76	0.738546002151196	0.997672456737581	1	135724	28	32	1.51566601049869	0.000288463197260591	0.00249389545995292	human_coord_hg38.Human_AdrenalGland.conserved_overlap_mouse_MouseToHuman	hg38	BP	GO:BP
GO:0048266	behavioral response to pain	0.00201593710854205	14	0.520004574406655	0.997683140492794	1	57373	9	20	0.779485376827896	0.915316805186608	0.999340223056552	human_coord_hg38.Human_AdrenalGland.conserved_overlap_mouse_MouseToHuman	hg38	BP	GO:BP
GO:0090288	negative regulation of cellular response to growth factor stimulus	0.0175497275806444	193	0.823461003575563	0.997716885464754	1	96607	74	105	1.22078133090507	0.00474874312999069	0.0259377743775305	human_coord_hg38.Human_AdrenalGland.conserved_overlap_mouse_MouseToHuman	hg38	BP	GO:BP
GO:0046641	positive regulation of alpha-beta T cell proliferation	0.0028179004802594	22	0.584592362825715	0.997717075550059	1	145522	12	21	0.989822700733837	0.612243516813198	0.802233965156792	human_coord_hg38.Human_AdrenalGland.conserved_overlap_mouse_MouseToHuman	hg38	BP	GO:BP
GO:0006865	amino acid transport	0.0154858751098984	168	0.812324658995552	0.99772287688666	1	71204	85	162	0.908864979840483	0.92477549026064	1	human_coord_hg38.Human_AdrenalGland.conserved_overlap_mouse_MouseToHuman	hg38	BP	GO:BP
GO:0006959	humoral immune response	0.0147400707389907	159	0.80770666058425	0.997730649244623	1	68630	78	289	0.467511414014425	1	1	human_coord_hg38.Human_AdrenalGland.conserved_overlap_mouse_MouseToHuman	hg38	BP	GO:BP
GO:0045627	positive regulation of T-helper 1 cell differentiation	0.00126210764038331	7	0.415296003532478	0.997737703559258	1	175171	2	6	0.577396575428072	0.94758350598263	1	human_coord_hg38.Human_AdrenalGland.conserved_overlap_mouse_MouseToHuman	hg38	BP	GO:BP
GO:0090630	activation of GTPase activity	0.00451835646345983	40	0.662881057137618	0.997801231969225	1	62493	26	35	1.28676951095399	0.0324623172337532	0.115865293245911	human_coord_hg38.Human_AdrenalGland.conserved_overlap_mouse_MouseToHuman	hg38	BP	GO:BP
